ph,Hardness,Solids,Chloramines,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.937451160881255,130.14640605694836,3593.2351212896906,1.968031280207157,498.43223984765837,10.673355455679916,81.37966158370551,3.4909749516382513,0
7.157488988695299,175.5730000438867,6888.904602206762,1.963936982349107,378.6011155774491,13.141294907836464,102.56793246257075,3.7348777860498172,1
7.590773263996328,126.22437784701899,7768.130897878615,2.7313722405678975,395.0536290347567,15.051783074373606,62.417445180250255,3.662881268667413,1
7.137094624951977,146.55790675599303,6934.610503811814,4.335217220231515,467.4819492166604,8.62334721139318,65.92839279795277,4.173473857485325,1
6.907481374089407,165.1496183694137,2865.115799920247,2.792326918909116,287.72779784377013,13.236042500293888,58.366381721027125,3.1810215587037067,1
6.759117043528569,175.97265582510363,6821.759920974423,1.797485637505515,438.24097461840506,9.884474591497879,49.704865386142664,1.7031680520441534,1
5.817182407706058,113.99110778832672,4391.060998990293,2.8034055487312446,416.6452208213056,9.48211810017754,57.01444909867986,3.3996879517526417,0
6.424124633284233,139.96496292477156,8339.345097660076,2.7818211442018637,449.2451264008149,12.650979812460017,45.52119466475487,2.348643106208171,0
6.63148898323217,135.75164066517132,7733.196492193696,0.8424906856467427,428.9168643907818,11.956968635240258,70.68166936518452,2.4713833182502434,1
7.845697780975133,130.40012302278865,5120.240427345289,2.95656410678575,645.5300139910894,5.270823529047252,54.60053537882716,3.586364018755093,1
7.274894631654769,202.9636272084329,5972.266165326613,2.8152523758330577,336.2260015748684,14.429621049177687,74.67571823581495,4.238283071433636,1
5.589567875709813,162.14945132882866,4881.572956222097,3.556965091850735,346.9003044998182,14.140274062442355,38.88208707592746,3.0212715767360616,0
7.259267175515836,112.17348136994865,6874.641805453656,4.479164875956276,337.68594735752356,8.123311895471412,76.61760464428914,3.3088330125989636,1
6.691934175666947,177.5358584116433,8910.284641002476,3.901252023638206,344.4522880839745,11.187410600312226,86.6705792321785,4.702214944635238,1
6.458462399755233,213.664685910379,5028.5479073289125,2.7848890475561356,336.26128726934826,11.482090558848217,30.12528714857089,3.2407531794885682,0
7.489341031072694,180.9739578165344,8008.093031035689,2.114779273006664,518.9016531107552,10.782021297471722,77.48113139695144,5.601683114180394,0
7.824799617996761,104.4189010213796,5939.484763255118,5.0586878425998885,542.0504247989854,8.349084538463739,94.55337984946584,3.5655096456315443,0
7.745024095292959,135.47297781401247,5414.254335475312,3.0473747472115904,342.9253706250524,7.985129896185845,45.807179626175895,1.2392372408441823,1
6.328625981421889,188.00733447559867,6785.9392800908845,3.011143433530357,316.7644426895771,9.923337787025664,103.45144773675406,3.7533416211045325,0
6.7526300993190285,128.76991603143657,4929.515355161252,2.980699930311997,447.1415556386404,13.518187057778094,78.38038018732091,3.3811583848827778,1
7.265010745122851,163.31458284438685,5892.7013893056355,3.158467808614284,344.7776955719029,11.630800463783297,55.89976288483182,4.289752754082746,1
7.780436101697887,173.23902160288011,4604.244214822304,2.8845116704608462,463.2931817755511,8.888157003741682,68.88461844684588,3.6731813512699585,1
6.616660609723768,122.19208585265751,10929.450265832778,2.541070394495811,420.29230208512996,12.315096131945033,81.16653825043444,2.861544016016226,1
6.851472818668946,148.21423931814599,7070.527103943457,2.562512847007686,248.4255885002768,1.4543721381097736,71.52010782824823,1.7757017637106343,1
6.114932020795178,52.76197979792782,5600.548984014829,2.9737973838272014,554.7505201330061,13.446297101116311,80.77511984892739,2.790976742713975,0
6.043034700735463,119.2683707599713,7427.959821468444,2.565260183092988,579.5877673095522,4.780858663665701,51.586528138412675,2.1494795457907,0
7.650020657915358,142.4229554582052,6775.343900618341,2.4297233738582684,338.72113095156135,8.912677175790604,73.38721648072156,2.4194765501952773,1
8.084992022856659,112.56650454105451,6558.060800933554,3.0851441821535173,361.2298440064016,6.640990316121568,41.7257100619004,3.5885784044206095,1
6.942391902735733,198.97233911794905,8228.33340008685,2.7960182260633157,428.5865390724905,6.115955572837283,67.775478773026,4.669904504351406,1
7.8028263183136195,107.09575866118102,8515.01542009461,4.203194390866151,433.4456789987025,13.482480362135558,51.921847170704204,3.3946715298229813,1
7.289308820038107,136.79866539909048,5938.997704778945,0.8792241532855902,465.85442726728303,8.596896396064325,55.28940114820467,1.8041169379648156,1
6.4839041963159,153.92221731858274,5848.36351871064,3.8732054815379695,601.020453876635,11.039511645192148,94.72186350420876,3.4446026682201407,0
7.2891164844067315,193.23819867198347,6449.896605696712,3.9968681539981032,382.30527725059505,9.859238263362448,91.82620241188538,4.196631486645651,1
8.230429253172776,106.92413546461682,2396.1576705288307,1.3412878140734803,320.17027554615464,11.431122481669364,82.18276241814354,2.390217095680618,1
6.9713391687120385,184.8949125646488,3969.6178756028953,2.725849924735721,262.06807719854726,10.230465673180767,48.15374470654842,2.8659828333270823,1
8.251714924651205,150.3069918305876,9733.74853488905,2.702847307203367,326.9069960058081,6.151023327434292,63.671831006103965,3.0146881947291972,1
4.904203916728204,120.55474046856148,10289.935427002567,1.873990644225743,396.6873027126203,12.98880045834142,94.26195399958367,2.2151016869177598,0
7.657522003500179,163.86310422789813,6501.927920887243,2.3777466499272997,579.4557863517788,8.518730250516063,72.83433827279809,3.6482804338438592,1
7.069637654590537,155.9717908672041,8153.113926111533,2.111539323627337,348.23887009638287,5.330254304020746,116.3865907996339,2.8790518513922185,1
6.760794119627306,131.99349368523616,7622.500309087072,4.401816354738898,422.37879516388983,8.715654517102262,77.86635678788744,3.419532443907028,1
7.073408621228402,152.09406254970057,13157.761616910477,3.748542714517969,398.3577103927248,14.502279371902933,73.84098232980062,2.1125078221979,1
5.409944868319286,138.4405920941472,9239.149822869153,4.017244075995327,518.8393273448085,12.55066522634048,63.81767071594997,2.5625416996765895,0
6.824262489729991,153.40552035753745,6744.164817038467,3.577337651234588,652.6932425873622,8.954043596776422,72.67081809564564,3.7223813578277714,1
7.285690057209397,169.8639202356314,5088.919118799148,2.0967585830262165,346.91312270796794,8.952226887044713,66.95060327238912,2.627166847908233,1
8.182315235793213,197.58050448436057,3787.107359484855,2.580383786976181,351.05605574817776,9.035094846347853,84.1621735337718,4.726963851233405,1
6.585383825381082,112.86553503519453,7406.927271734447,3.3914996489823346,504.4160877069072,16.23024395068252,89.13404633589168,2.6003638143853975,1
6.35320511768545,213.991001239688,5487.2985094313935,2.022297752886444,468.1891489626311,11.14580635669466,54.28021078984101,3.224684725751886,0
6.598594365132371,91.43736601432494,4155.492580804652,3.5703987441379104,584.6707325736033,11.29012494157321,43.37534092884444,3.9325908318730898,1
7.7323216941616595,145.4464471489325,5706.854231514947,2.807739681473492,458.3928185325964,13.090850362095527,33.27589253793407,1.5816342670669683,1
7.263000887727747,167.64951619453728,4836.90399277121,2.700143353960322,364.070790921294,10.71636747707954,80.15982653825087,1.2391911880192241,1
6.576191836986369,158.429756032051,10374.28327014513,3.5687679745627934,459.06548306923094,9.22287356253789,47.93266787652253,1.4743436854299052,1
7.410613946490685,131.31901440538218,8763.2795138989,3.3554106491888316,510.8703580582908,9.410950452745066,26.942188140950343,4.262584103427182,1
7.077662039478432,143.75633248928173,6984.0547173667655,2.711227067344736,482.0482181197364,9.785196221757808,77.77157209061929,2.4481418541075533,1
7.774915992426312,135.209971960235,9959.888277780052,3.9274638426913984,450.72740311072977,9.888333290470475,119.85999034865581,5.558199285668252,0
6.438357524898118,132.31905729167366,7154.736615295236,2.1351493379200823,506.6674689589154,12.18288863091094,69.87858176920213,2.4357524013426115,0
6.737870282721786,175.48806291063073,5277.431597343473,3.492748485555411,516.9295590445672,10.155837657421898,86.76981548903284,3.184551303197037,1
6.686313477494274,160.71046457895142,10046.248154539315,3.474481006374707,538.2158991037527,12.197920231646737,71.6365871709513,4.542109952567875,1
5.829188041494305,129.21271214218038,8077.820087369318,2.752362848548808,464.87098875896424,9.757850259674253,68.02220693617714,5.006092888159123,0
7.236896221651661,176.9879962629975,4925.5076913470875,3.260906417793694,383.28819196831455,10.235905570948272,88.38152965975537,5.061503576636397,0
7.208844217743912,159.2189856262983,6619.322643832784,1.9991091388917577,414.6713686433323,4.0053979464036775,64.19450911622697,4.208366230593143,1
7.004090765313968,174.3858635651688,5248.763493230485,3.739221615365521,520.6508966508356,12.748983024107444,75.34784628143805,4.024062525811463,1
6.812330293299882,168.88886525770837,4234.400538071328,2.8520782908456086,318.30643290127637,11.039465427693978,76.43395612392027,3.592526949201183,1
5.867703406359668,125.13014967233784,8852.355095063283,2.581821583584768,436.8673308872901,12.994030329578957,56.63819092713902,3.7783610761666377,0
6.663483741787712,133.1945687940909,10818.83328094026,3.8392073806695115,360.6661187672639,1.3112338654189326,89.84084699073045,2.4488142836714664,1
6.725828386778584,172.41880815369785,4202.864852361718,2.4365250475657927,402.8744822934818,16.265124114342182,66.50080486609183,2.181801116577693,1
6.358178184622705,168.31110796300393,8125.938473381142,1.8732309629091521,527.8451862607299,9.581231115534479,54.885096810143104,2.996625542589048,0
6.8709714306671925,149.37295218107556,5698.714861756346,1.754696661180877,419.10990680199035,13.32454845021255,80.73019687140807,2.8298153774750716,1
7.323240685451631,153.51982149926346,6025.749232470608,3.4848079610765117,404.64365481561487,6.880282218623408,52.030640364179256,2.5467719506727247,1
8.508948720968425,188.32994687365274,5815.212151522262,1.9756565180029735,264.0143859020081,11.838321715187709,70.56362314738257,3.6963874474567153,0
7.139662250265471,132.2528583349251,5272.018460640368,4.403835345587492,474.62535660272204,6.839753310479032,69.81762006711593,3.9553052085705107,1
7.206040312578211,166.41292143510114,7097.043255889654,1.3344564736930222,464.54841811410756,8.128693117912585,91.71791131663156,3.0884068862918475,1
6.940443267387066,143.9342204269832,5338.099767177924,4.35716509463203,616.3254723305461,15.742094061600358,79.49396465759905,4.477530081055262,1
5.464983027760766,143.4695639031834,7540.913651559677,3.1688139737620946,369.2221765046999,9.42795279770996,69.49946082509712,1.858310885866495,0
6.978788899640627,182.96330555961572,6899.523781101726,2.922629510503686,421.9150327663939,10.652298619539168,86.35532598400574,2.806340540720282,1
7.048184167952821,174.7624904696409,6522.103906267181,2.56406473055284,424.9383683710755,12.610203192066262,97.80415098034626,2.283177679397195,1
8.97059368998823,174.40528908001914,5184.872675916804,3.319308891481657,557.7453279763474,11.487045663917813,81.15620612703725,1.13346338292694,0
6.846111228175102,189.16436421462987,5846.457338863334,2.969892238060121,390.4704467613048,10.451256715430729,70.20705239686761,2.9173193141573006,1
7.24123787386689,150.63011524898278,8510.782451651512,3.882641505613217,427.9021525770339,11.094883007398677,43.76327535299681,2.8782524916167165,1
6.972230584235805,170.4585891388489,8001.834375248762,3.0913821189296318,460.78965097165394,17.210246755714827,48.69772673849255,4.5134497432421306,1
6.065057569904374,140.6919973021963,5044.889510402898,3.120241409169502,418.6609123156358,9.827143608899243,63.89550591290665,3.6308116845547778,0
7.914258251612017,159.72499057465328,7198.664610858452,2.7091102302289154,355.35663854494715,10.603297140144903,57.809755956814335,1.975813175670795,1
7.60154642614942,146.09570836896947,8502.774246743578,2.954443501023146,419.4089992898308,13.151963188022837,66.26057394029108,4.854092566334188,1
7.632825557634438,152.90987894978156,3661.1894377572567,3.2462414151136474,507.3631749859772,13.31657779887395,71.13299849794214,4.221033695525353,1
6.272490036164209,167.85471076310742,8086.72038475987,1.6318652858746994,297.348470058894,13.56109091668114,80.59385508713461,3.582097703468616,0
8.12223544874888,125.45337950299583,5674.752482108306,1.9214516623154296,413.29696741468763,11.916190666087553,68.59002443881818,2.773515901150168,1
5.878519149766175,212.7716182705638,8141.197337186319,3.5946112752181723,329.9879185060827,6.570985261808549,79.73003287652404,2.0405607632765204,0
7.469485675040216,119.81947855500894,5473.481686914966,3.1366923505023534,519.5046628924842,14.900294596903288,71.2894882962024,2.627793223928947,1
8.752364500647984,113.57434161636803,3390.235798670962,2.8528133309178565,247.68130952162252,6.560963820943936,30.490668672922574,4.088748619704186,0
6.207570939895449,184.74332620500203,3744.9151242336748,3.0147471464523146,344.10781527284115,10.907906395717099,51.21329212362491,4.884586305934609,0
6.546961816317783,173.74988081888807,7096.1698933227635,3.2780653642893367,437.7211875064521,7.7371724499419265,67.1182488855677,4.543243528272189,1
7.079721092070113,168.72359451156467,7519.445003442964,2.5681922557525105,556.5524029234341,9.807584960221023,45.806105143177845,2.511150578213726,1
6.597219476707041,168.8503652779284,5191.366749791183,2.3773562196781497,393.42497389270125,10.986287230910442,81.9985745999241,1.8803825667109888,1
5.759469255147094,149.63259681459257,8277.184917554749,3.156676204078145,344.4800473306802,10.964071646350819,100.61501664687395,3.140886246911204,0
7.054850379844821,123.08236885542505,3676.95987546208,2.2173017779079744,588.115706944059,11.265762262705854,94.37523703394633,1.2315606344371484,1
6.150157029019116,152.2741367458118,6867.840402705367,3.3266022045715777,255.1986099583756,14.841133807175941,65.73114258139584,3.3231677141847813,0
7.378873944508145,129.68514865463663,4577.967600475087,1.6379331166097275,180.1194043379918,11.36060290454194,99.81452273699904,2.8523974137013313,1
6.264460612612957,179.25359200253254,5696.327784395682,3.823324509860515,444.00144500533327,9.267530094128054,72.97334914404223,2.5339634981317576,0
8.239947524014031,145.58827855493584,7094.797342632828,3.3780779859304344,349.7945775647389,12.892261504865072,63.25828057763921,1.4052969327332046,1
6.373397366131011,125.23508409622465,5279.173269432095,3.2048237874511005,297.8767182869287,13.568411466773922,57.7319467291812,3.5136001065697164,0
6.742350787035459,140.3584247504102,6230.888911540349,3.786152787156411,470.8356447299353,6.317176554589023,63.95060627023743,2.4672991603380887,1
7.650813773895736,162.38794362826872,9012.58561842888,4.3323795555700615,424.38007137711986,11.792200209549573,62.236463629175425,1.830083164289712,1
6.015308546852836,133.08826341588076,5846.216260953703,3.8114960520145043,343.59213692632716,12.103518226932696,73.40832444750976,0.12773778671835068,0
7.181967947683304,125.33338813300705,8671.384224130285,1.5273006149346837,271.9695601329106,9.107309489920024,73.2114796209973,2.9724850949493637,1
8.045714203425943,157.31061634475736,4740.586290684763,1.9763384266114388,487.24573282801447,14.127120439934858,70.0609204030683,4.772251596669744,1
5.714013412351018,157.3489971332617,8059.608355830565,2.500145137843457,465.0201177958661,9.54983323890242,78.73876339492699,4.66125921454787,0
7.147707086825843,134.79170473886612,9883.1372413158,3.020872840168667,390.0824136220617,10.376729360414627,93.81292549572683,2.5429037434137283,1
7.207906235398739,135.86885083145032,2056.7109997454218,3.4141272163752987,584.6636996047666,9.48078452714839,88.99108270882647,2.3977879396382193,1
7.625458297421848,156.9614981207291,5406.209489059047,2.4194049494772276,292.99152336738473,10.046737142744403,40.30204063100193,3.4687742560750237,1
6.010439431297534,106.55746975508028,8154.14425436108,3.1494134115816625,247.4474829075261,6.711174739314394,18.9215773019609,2.0016145608117086,0
5.943634709532579,107.77608676870335,6593.909227914015,2.395693654117342,330.80919301187555,5.6798473522171165,88.68639822478548,3.3017918998194657,0
7.417553252493518,128.4466733624269,7742.291746742618,2.5107857576064414,395.4413983644502,14.783515189674917,42.66242603169158,3.76608027838469,1
7.237587738586549,143.5965854486446,5792.029626568359,1.874671122521422,424.33394493226916,7.459115955045016,65.50469196214632,4.226933223884307,1
7.200394280276702,159.32722696794013,7173.1795749458,2.2614134031112765,375.876394214367,7.025822951631079,46.59773947881281,2.899845923520047,1
7.2771585675975805,194.26068650848657,6688.645529215841,1.918652315506933,435.20553965142966,3.5398296591888556,33.9603912483996,2.796326249823034,1
6.455980222737208,175.72978869606058,9335.564123319615,2.2193013976181337,274.8460575809556,8.083114756931494,80.82925456409576,2.122017413243439,0
7.185802957728803,145.20184410109718,7508.841686602426,3.8429134372862714,544.3764604073259,6.030730619777505,85.18310320605293,2.17311964596014,1
7.234457978638945,149.42951376291933,7675.2053241504045,2.2404808889344454,391.7848821607431,14.926045480409108,58.46979198546561,2.7735211080984734,1
6.428518865578906,119.92411906086573,6176.246067755065,5.105905651869913,511.7295831588128,13.029451268027902,18.179154157101806,3.367365506816178,0
8.492619608915806,149.4446059202283,6024.787551855013,3.3946543207047113,434.27253463777043,7.935548964466829,59.075111034950346,3.9135846262332494,1
7.37906633672943,141.34024083239586,6134.883624360758,3.147868898955899,445.6753219153784,16.757307416032926,77.83608010805094,2.196821049319655,1
6.046957202237881,159.6815568101427,7788.904284756593,2.313313775855029,456.9767280232204,12.945296460974783,40.421768624517426,4.4926885689595215,0
7.525242886907064,125.1830716934303,6158.031038359474,3.560247903527193,444.7708560017315,9.025505849474133,73.66719839558311,2.728876398957431,1
6.220254663818142,165.58039542723517,7579.549713792826,2.539489739009781,464.2722759867544,2.5017828553792807,69.69380301654009,2.978632705651564,0
7.629667682993961,195.98216739007734,11150.801597290878,3.097607851716289,532.9152530132432,16.872827717772225,81.58582999202177,2.2527883208521766,1
7.926876463205923,146.73719554629426,8742.249406863384,5.048067630615035,419.652116970147,5.831282599709212,72.39160736828306,0.5757597397270584,0
6.343454145318631,162.05135166296824,6347.952935664318,2.92315208022028,470.9003757588512,5.063803759129325,50.538621182368885,3.8840453963610497,0
7.770700903395458,170.70431975133337,9402.427844327889,3.9194186610285406,391.02643057127733,13.067711296028921,93.93143003328983,3.7368438970924336,1
7.330224741549198,137.9633858434249,6183.849253956897,2.43745885989929,544.0117215449472,17.319257219017818,66.8294085394606,2.7186724428817866,1
7.657648127995592,156.7227744543125,2923.7509296442922,2.9720092076024307,332.360769794073,14.152818455531555,69.45390920980137,3.066990717224872,1
8.517434386123158,150.37777202345384,4983.8273781651915,4.416640508508408,580.0940432910816,11.69172736015708,51.33464081853608,3.5159392177040996,0
6.803689507197704,152.93028295646496,3258.416157948289,2.498426353769786,395.9842049355657,11.784263024995859,61.134354976169796,1.4374541431134573,1
6.397011068514008,126.809706484336,6296.973031917382,4.449958846397543,256.9224897881952,12.560246676340924,52.30394571946198,2.4709473226537053,0
6.2883884562995815,150.7353052277683,7036.836758379103,3.5662015483643805,412.8104414910789,12.276785769360295,66.54107880153154,3.7942646796218273,0
6.3473517720276496,164.9399487373635,10352.874624550564,2.550026579284586,331.89483425251194,10.843574271908128,104.23416960284686,1.7457105768307506,0
6.938318632468716,193.53430823385125,7653.854747528325,3.505926191244417,484.0643548988724,10.312603311855629,42.56197714137287,3.293557932166629,1
7.272921579853315,178.7781247825562,6561.798942382272,3.778043559701384,334.7376020697609,9.812220616301433,37.72877204246518,1.643418195376595,1
7.2213526394640155,214.5954737253467,8658.81116236698,3.497447969773757,355.381656678522,7.7381062333999715,99.42340654987217,3.4664299824335263,1
7.661746599228819,126.97957311335851,2577.72938198423,1.7438202240876348,211.0459269054469,9.157974769399678,65.81352645696268,2.9643585177025162,1
7.010401513502326,176.16961910162036,7471.229116217132,2.418290259340105,354.7693680750923,4.921129557413844,56.61854522680167,1.3848681840944905,1
8.162827261725853,155.50026017215055,8541.730387773934,2.8019850915587963,157.61206733710432,9.70498111961575,90.79809374792153,4.164739354457171,1
6.788274533409635,215.6940879965302,4042.8275084403167,2.940453256719963,241.60971765142767,7.034226678547247,57.88768920526272,2.2654084232019507,1
9.176135333271695,125.75105143934546,9287.508086413858,3.4965376780405424,476.04146561442974,6.689232048352688,106.52019427093873,2.189747562985619,0
7.500533878212005,124.80834473457672,7676.992814988828,3.142160800746603,478.5800158650832,10.539682453460436,83.55851742678539,3.200569197230943,1
6.314273954866974,132.01822063667933,6169.424172198397,1.931724513031919,442.5457561784965,14.176006859033798,60.24177183708595,4.148637349428715,0
6.14328600155111,86.28312827070579,8265.56373221257,3.3041582808047707,303.3023856870787,12.754949818006939,113.14616426531006,1.984178181021603,0
7.385977932194548,134.22734934957717,11541.38571560879,3.4884685962270585,395.228864385802,5.288498189130469,57.88570153993323,3.061679849847972,1
6.821229771739319,127.22602015338906,7363.73251011699,3.447832358344832,399.63974609094316,7.031115590288987,84.84190744018613,3.428816500330573,1
7.5712003952736735,154.51181359428622,7496.441172600672,3.8646245804436976,284.1635310807457,12.822313563964649,75.98585160812983,3.693105607263144,1
7.378590099658836,160.25267927331478,6081.278200919512,3.667137723639123,550.339830176715,7.052537819385071,96.03482578797596,3.176441555277225,1
6.941736869874502,206.28512517647658,5300.311261070417,3.3673440633827494,487.73622905756713,9.326100550008926,101.23022393453705,2.632972160916678,1
6.322565025545276,178.5127151455815,8660.671633088492,2.9438674308330826,377.90358261703363,11.650156297073655,70.64008298131533,2.1724097793512804,0
5.788122220251308,132.6928903301279,5287.832348182265,1.6712312531872069,402.6885838994531,7.094966635409094,54.93164259307633,3.0861438830463745,0
6.642788038346383,123.04755985954927,7143.132474438785,3.3436945753060687,420.83828079475524,10.31612651843788,79.19944285878233,1.927860988014393,1
7.6851190354587775,164.75757514519518,6044.685106469767,3.166150149730489,195.82651315757093,5.997923515245387,56.44569260495788,0.07864951650539265,1
7.171274995304163,110.39300378938074,7957.959651492783,3.217263069756299,375.2822617479403,8.195897068146358,110.26774495053246,3.436559804157668,1
6.00340897703041,204.94376297563062,7667.324210573896,1.9786011393437524,331.80157520022016,10.959345802427611,72.73070662165475,3.9039348410861954,0
7.1385447406809455,185.38320362163861,9075.079888515798,2.13515476767339,299.83799901050844,5.221018799404992,62.69356897375783,0.6370675644581616,1
7.308253903783069,135.92473043685885,5979.967202290506,3.842522282666323,371.8899707114045,11.321424213881198,73.69360611729817,1.9902692952900625,1
6.2929140510390935,98.60596412727367,6460.250129413257,2.968355876914676,579.7686526849523,9.941086603219956,43.05747420940607,3.619154261005198,0
7.122980084756422,190.6161712249624,5042.472568435385,3.5452005578980996,464.084286126701,11.657469863251443,50.567719229786974,5.057495469711698,0
7.0465669747568,146.56380464242147,6111.413479847777,3.022654700904369,342.8821010217203,10.671742402193985,94.00827815888852,3.020793707675408,1
6.085623761735501,187.13448935920385,7754.600986089705,3.023804911596596,457.25827813561585,14.092421289921532,56.862114420572084,2.2719970587708653,0
